 ID,PARAM,Date,Concentration,SYM
08MH024,3,26-07-1967,150,S
08MH024,3,27-07-1967,137,S
08MH024,3,28-07-1967,144,S
08MH024,3,29-07-1967,132,S
08MH024,3,30-07-1967,148,S
08MH024,3,31-07-1967,132,S
08MH024,3,1967-01-08,125,S
08MH024,3,1967-02-08,125,S
08MH024,3,1967-03-08,131,S
08MH024,3,1967-04-08,124,S
08MH024,3,1967-05-08,112,S
08MH024,3,1967-06-08,117,S
08MH024,3,1967-07-08,106,S
08MH024,3,1967-08-08,104,S
08MH024,3,1967-09-08,92,S
08MH024,3,1967-10-08,92,S
08MH024,3,1967-11-08,91,S
08MH024,3,1967-12-08,81,S
08MH024,3,13-08-1967,91,S
08MH024,3,14-08-1967,90,S
08MH024,3,15-08-1967,90,S
08MH024,3,16-08-1967,84,S
08MH024,3,17-08-1967,84,S
08MH024,3,18-08-1967,94,S
08MH024,3,19-08-1967,89,S
08MH024,3,20-08-1967,83,S
08MH024,3,21-08-1967,77,S
08MH024,3,22-08-1967,82,S
08MH024,3,23-08-1967,77,S
08MH024,3,24-08-1967,71,S
08MH024,3,25-08-1967,77,S
08MH024,3,26-08-1967,71,S
08MH024,3,27-08-1967,77,S
08MH024,3,28-08-1967,76,S
08MH024,3,29-08-1967,81,S
08MH024,3,30-08-1967,86,S
08MH024,3,31-08-1967,65,S
08MH024,3,1967-01-09,60,S
08MH024,3,1967-02-09,55,
08MH024,3,1967-03-09,50,S
08MH024,3,1967-04-09,47,S
08MH024,3,1967-05-09,46,S
08MH024,3,1967-06-09,55,S
08MH024,3,1967-07-09,60,
08MH024,3,1967-08-09,65,S
08MH024,3,1967-09-09,65,
08MH024,3,1967-10-09,65,S
08MH024,3,1967-11-09,60,S
08MH024,3,1967-12-09,55,
08MH024,3,13-09-1967,50,S
08MH024,3,14-09-1967,50,
08MH024,3,15-09-1967,48,S
08MH024,3,16-09-1967,43,S
08MH024,3,17-09-1967,40,
08MH024,3,18-09-1967,37,S
08MH024,3,19-09-1967,35,
08MH024,3,20-09-1967,35,S
08MH024,3,21-09-1967,36,
08MH024,3,22-09-1967,38,
08MH024,3,23-09-1967,38,S
08MH024,3,24-09-1967,36,
08MH024,3,25-09-1967,34,S
08MH024,3,26-09-1967,40,S
08MH024,3,27-09-1967,44,
08MH024,3,28-09-1967,43,
08MH024,3,29-09-1967,42,S
08MH024,3,30-09-1967,42,
08MH024,3,1967-01-10,42,
08MH024,3,1967-02-10,38,
08MH024,3,1967-03-10,36,S
08MH024,3,1967-04-10,35,
08MH024,3,1967-05-10,39,
08MH024,3,1967-06-10,40,
08MH024,3,1967-07-10,38,S
08MH024,3,1967-08-10,40,
08MH024,3,1967-09-10,33,
08MH024,3,1967-10-10,21,S
08MH024,3,1967-11-10,33,
08MH024,3,1967-12-10,61,
08MH024,3,13-10-1967,93,
08MH024,3,14-10-1967,138,
08MH024,3,15-10-1967,162,S
08MH024,3,16-10-1967,103,S
08MH024,3,17-10-1967,93,S
08MH024,3,18-10-1967,72,S
08MH024,3,19-10-1967,53,
08MH024,3,20-10-1967,45,S
08MH024,3,21-10-1967,41,
08MH024,3,22-10-1967,41,
08MH024,3,23-10-1967,41,
08MH024,3,24-10-1967,30,S
08MH024,3,25-10-1967,22,S
08MH024,3,26-10-1967,33,S
08MH024,3,27-10-1967,51,
08MH024,3,28-10-1967,74,
08MH024,3,29-10-1967,67,
08MH024,3,30-10-1967,68,S
08MH024,3,31-10-1967,132,S
08MH024,3,1967-01-11,337,S
08MH024,3,1967-02-11,163,
08MH024,3,1967-03-11,97,
08MH024,3,1967-04-11,89,
08MH024,3,1967-05-11,91,S
08MH024,3,1967-06-11,86,
08MH024,3,1967-07-11,66,S
08MH024,3,1967-08-11,49,
08MH024,3,1967-09-11,34,
08MH024,3,1967-10-11,21,S
08MH024,3,1967-11-11,21,
08MH024,3,1967-12-11,29,
08MH024,3,13-11-1967,35,
08MH024,3,14-11-1967,40,S
08MH024,3,15-11-1967,37,
08MH024,3,16-11-1967,28,S
08MH024,3,17-11-1967,22,
08MH024,3,18-11-1967,20,
08MH024,3,19-11-1967,18,
08MH024,3,20-11-1967,18,S
08MH024,3,21-11-1967,21,
08MH024,3,22-11-1967,22,S
08MH024,3,23-11-1967,26,S
08MH024,3,24-11-1967,32,
08MH024,3,25-11-1967,42,
08MH024,3,26-11-1967,49,S
08MH024,3,27-11-1967,45,
08MH024,3,28-11-1967,41,
08MH024,3,29-11-1967,31,
08MH024,3,30-11-1967,15,S
08MH024,3,1967-01-12,15,
08MH024,3,1967-02-12,15,S
08MH024,3,1967-03-12,17,
08MH024,3,1967-04-12,18,
08MH024,3,1967-05-12,20,S
08MH024,3,1967-06-12,23,S
08MH024,3,1967-07-12,19,S
08MH024,3,1967-08-12,22,
08MH024,3,1967-09-12,37,
08MH024,3,1967-10-12,192,
08MH024,3,1967-11-12,185,S
08MH024,3,1967-12-12,58,
08MH024,3,13-12-1967,29,
08MH024,3,14-12-1967,24,S
08MH024,3,15-12-1967,16,S
08MH024,3,16-12-1967,12,
08MH024,3,17-12-1967,13,
08MH024,3,18-12-1967,14,
08MH024,3,19-12-1967,13,
08MH024,3,20-12-1967,12,
08MH024,3,21-12-1967,12,
08MH024,3,22-12-1967,12,S
08MH024,3,23-12-1967,14,
08MH024,3,24-12-1967,14,
08MH024,3,25-12-1967,14,
08MH024,3,26-12-1967,18,
08MH024,3,27-12-1967,17,S
08MH024,3,28-12-1967,13,
08MH024,3,29-12-1967,12,
08MH024,3,30-12-1967,11,S
08MH024,3,31-12-1967,10,
08MH024,3,1968-01-01,7,
08MH024,3,1968-02-01,10,
08MH024,3,1968-03-01,10,S
08MH024,3,1968-04-01,6,S
08MH024,3,1968-05-01,8,
08MH024,3,1968-06-01,10,
08MH024,3,1968-07-01,9,S
08MH024,3,1968-08-01,10,
08MH024,3,1968-09-01,10,
08MH024,3,1968-10-01,8,
08MH024,3,1968-11-01,6,S
08MH024,3,1968-12-01,5,S
08MH024,3,13-01-1968,9,
08MH024,3,14-01-1968,18,
08MH024,3,15-01-1968,26,
08MH024,3,16-01-1968,29,
08MH024,3,17-01-1968,29,
08MH024,3,18-01-1968,30,S
08MH024,3,19-01-1968,48,S
08MH024,3,20-01-1968,174,
08MH024,3,21-01-1968,241,S
08MH024,3,22-01-1968,108,S
08MH024,3,23-01-1968,75,
08MH024,3,24-01-1968,158,
08MH024,3,25-01-1968,189,
08MH024,3,26-01-1968,149,S
08MH024,3,27-01-1968,156,
08MH024,3,28-01-1968,164,
08MH024,3,29-01-1968,175,
08MH024,3,30-01-1968,196,S
08MH024,3,31-01-1968,138,S
08MH024,3,1968-01-02,107,S
08MH024,3,1968-02-02,89,S
08MH024,3,1968-03-02,67,S
08MH024,3,1968-04-02,47,
08MH024,3,1968-05-02,43,S
08MH024,3,1968-06-02,35,S
08MH024,3,1968-07-02,24,S
08MH024,3,1968-08-02,19,
08MH024,3,1968-09-02,20,S
08MH024,3,1968-10-02,21,
08MH024,3,1968-11-02,21,
08MH024,3,1968-12-02,20,S
08MH024,3,13-02-1968,19,
08MH024,3,14-02-1968,17,S
08MH024,3,15-02-1968,14,
08MH024,3,16-02-1968,11,S
08MH024,3,17-02-1968,11,
08MH024,3,18-02-1968,14,
08MH024,3,19-02-1968,20,S
08MH024,3,20-02-1968,23,
08MH024,3,21-02-1968,22,
08MH024,3,22-02-1968,22,S
08MH024,3,23-02-1968,21,S
08MH024,3,24-02-1968,28,
08MH024,3,25-02-1968,30,
08MH024,3,26-02-1968,26,
08MH024,3,27-02-1968,25,
08MH024,3,28-02-1968,27,S
08MH024,3,29-02-1968,27,
08MH024,3,1968-01-03,27,
08MH024,3,1968-02-03,28,
08MH024,3,1968-03-03,35,
08MH024,3,1968-04-03,42,
08MH024,3,1968-05-03,57,S
08MH024,3,1968-06-03,83,S
08MH024,3,1968-07-03,95,
08MH024,3,1968-08-03,102,
08MH024,3,1968-09-03,114,S
08MH024,3,1968-10-03,131,
08MH024,3,1968-11-03,164,S
08MH024,3,1968-12-03,168,
08MH024,3,13-03-1968,134,S
08MH024,3,14-03-1968,80,
08MH024,3,15-03-1968,70,S
08MH024,3,16-03-1968,69,
08MH024,3,17-03-1968,68,
08MH024,3,18-03-1968,66,
08MH024,3,19-03-1968,64,
08MH024,3,20-03-1968,52,S
08MH024,3,21-03-1968,45,
08MH024,3,22-03-1968,42,
08MH024,3,23-03-1968,40,S
08MH024,3,24-03-1968,43,
08MH024,3,25-03-1968,53,
08MH024,3,26-03-1968,69,S
08MH024,3,27-03-1968,94,
08MH024,3,28-03-1968,119,S
08MH024,3,29-03-1968,101,
08MH024,3,30-03-1968,84,S
08MH024,3,31-03-1968,72,
08MH024,3,1968-01-04,55,
08MH024,3,1968-02-04,47,S
08MH024,3,1968-03-04,43,
08MH024,3,1968-04-04,40,S
08MH024,3,1968-05-04,35,S
08MH024,3,1968-06-04,29,S
08MH024,3,1968-07-04,29,
08MH024,3,1968-08-04,35,
08MH024,3,1968-09-04,37,S
08MH024,3,1968-10-04,37,S
08MH024,3,1968-11-04,48,S
08MH024,3,1968-12-04,63,S
08MH024,3,13-04-1968,132,S
08MH024,3,14-04-1968,239,
08MH024,3,15-04-1968,198,S
08MH024,3,16-04-1968,110,
08MH024,3,17-04-1968,80,
08MH024,3,18-04-1968,82,S
08MH024,3,19-04-1968,80,S
08MH024,3,20-04-1968,74,
08MH024,3,21-04-1968,60,S
08MH024,3,22-04-1968,48,
08MH024,3,23-04-1968,42,S
08MH024,3,24-04-1968,42,
08MH024,3,25-04-1968,44,S
08MH024,3,26-04-1968,44,
08MH024,3,27-04-1968,44,S
08MH024,3,28-04-1968,48,
08MH024,3,29-04-1968,53,S
08MH024,3,30-04-1968,50,
08MH024,3,1968-01-05,52,S
08MH024,3,1968-02-05,185,S
08MH024,3,1968-03-05,328,S
08MH024,3,1968-04-05,292,S
08MH024,3,1968-05-05,220,S
08MH024,3,1968-06-05,188,S
08MH024,3,1968-07-05,153,S
08MH024,3,1968-08-05,165,S
08MH024,3,1968-09-05,231,S
08MH024,3,1968-10-05,245,S
08MH024,3,1968-11-05,235,S
08MH024,3,1968-12-05,234,S
08MH024,3,13-05-1968,286,S
08MH024,3,14-05-1968,346,S
08MH024,3,15-05-1968,372,S
08MH024,3,16-05-1968,358,S
08MH024,3,17-05-1968,335,S
08MH024,3,18-05-1968,340,S
08MH024,3,19-05-1968,359,S
08MH024,3,20-05-1968,400,S
08MH024,3,21-05-1968,490,S
08MH024,3,22-05-1968,602,S
08MH024,3,23-05-1968,650,S
08MH024,3,24-05-1968,761,S
08MH024,3,25-05-1968,768,S
08MH024,3,26-05-1968,652,S
08MH024,3,27-05-1968,489,S
08MH024,3,28-05-1968,446,S
08MH024,3,29-05-1968,363,S
08MH024,3,30-05-1968,382,S
08MH024,3,31-05-1968,380,S
08MH024,3,1968-01-06,304,S
08MH024,3,1968-02-06,368,S
08MH024,3,1968-03-06,378,S
08MH024,3,1968-04-06,313,S
08MH024,3,1968-05-06,302,S
08MH024,3,1968-06-06,314,S
08MH024,3,1968-07-06,318,S
08MH024,3,1968-08-06,262,S
08MH024,3,1968-09-06,238,S
08MH024,3,1968-10-06,250,S
08MH024,3,1968-11-06,252,S
08MH024,3,1968-12-06,244,S
08MH024,3,13-06-1968,258,S
08MH024,3,14-06-1968,289,S
08MH024,3,15-06-1968,333,S
08MH024,3,16-06-1968,383,S
08MH024,3,17-06-1968,334,S
08MH024,3,18-06-1968,270,S
08MH024,3,19-06-1968,203,S
08MH024,3,20-06-1968,183,S
08MH024,3,21-06-1968,199,S
08MH024,3,22-06-1968,207,S
08MH024,3,23-06-1968,205,S
08MH024,3,24-06-1968,175,S
08MH024,3,25-06-1968,169,S
08MH024,3,26-06-1968,145,S
08MH024,3,27-06-1968,214,S
08MH024,3,28-06-1968,226,S
08MH024,3,29-06-1968,205,S
08MH024,3,30-06-1968,227,S
08MH024,3,1968-01-07,322,S
08MH024,3,1968-02-07,329,S
08MH024,3,1968-03-07,284,S
08MH024,3,1968-04-07,249,S
08MH024,3,1968-05-07,184,S
08MH024,3,1968-06-07,180,S
08MH024,3,1968-07-07,179,S
08MH024,3,1968-08-07,188,S
08MH024,3,1968-09-07,265,S
08MH024,3,1968-10-07,246,S
08MH024,3,1968-11-07,223,S
08MH024,3,1968-12-07,179,S
08MH024,3,13-07-1968,214,S
08MH024,3,14-07-1968,185,S
08MH024,3,15-07-1968,195,S
08MH024,3,16-07-1968,202,S
08MH024,3,17-07-1968,185,S
08MH024,3,18-07-1968,173,S
08MH024,3,19-07-1968,157,S
08MH024,3,20-07-1968,157,S
08MH024,3,21-07-1968,155,S
08MH024,3,22-07-1968,134,S
08MH024,3,23-07-1968,125,S
08MH024,3,24-07-1968,119,S
08MH024,3,25-07-1968,113,S
08MH024,3,26-07-1968,111,S
08MH024,3,27-07-1968,101,S
08MH024,3,28-07-1968,109,S
08MH024,3,29-07-1968,87,S
08MH024,3,30-07-1968,106,S
08MH024,3,31-07-1968,94,S
08MH024,3,1968-01-08,104,S
08MH024,3,1968-02-08,113,
08MH024,3,1968-03-08,116,S
08MH024,3,1968-04-08,115,S
08MH024,3,1968-05-08,121,S
08MH024,3,1968-06-08,103,S
08MH024,3,1968-07-08,87,
08MH024,3,1968-08-08,84,S
08MH024,3,1968-09-08,86,S
08MH024,3,1968-10-08,85,
08MH024,3,1968-11-08,85,S
08MH024,3,1968-12-08,90,
08MH024,3,13-08-1968,96,S
08MH024,3,14-08-1968,94,
08MH024,3,15-08-1968,89,
08MH024,3,16-08-1968,81,S
08MH024,3,17-08-1968,84,
08MH024,3,18-08-1968,94,S
08MH024,3,19-08-1968,78,S
08MH024,3,20-08-1968,73,
08MH024,3,21-08-1968,72,S
08MH024,3,22-08-1968,70,
08MH024,3,23-08-1968,66,S
08MH024,3,24-08-1968,68,
08MH024,3,25-08-1968,69,S
08MH024,3,26-08-1968,71,S
08MH024,3,27-08-1968,71,
08MH024,3,28-08-1968,67,S
08MH024,3,29-08-1968,65,
08MH024,3,30-08-1968,59,S
08MH024,3,31-08-1968,61,S
08MH024,3,1968-01-09,57,S
08MH024,3,1968-02-09,55,
08MH024,3,1968-03-09,63,
08MH024,3,1968-04-09,79,S
08MH024,3,1968-05-09,58,S
08MH024,3,1968-06-09,41,S
08MH024,3,1968-07-09,38,S
08MH024,3,1968-08-09,38,
08MH024,3,1968-09-09,43,S
08MH024,3,1968-10-09,48,
08MH024,3,1968-11-09,60,S
08MH024,3,1968-12-09,64,S
08MH024,3,13-09-1968,69,
08MH024,3,14-09-1968,71,
08MH024,3,15-09-1968,73,
08MH024,3,16-09-1968,88,S
08MH024,3,17-09-1968,146,S
08MH024,3,18-09-1968,110,S
08MH024,3,19-09-1968,82,S
08MH024,3,20-09-1968,82,
08MH024,3,21-09-1968,88,
08MH024,3,22-09-1968,118,S
08MH024,3,23-09-1968,108,
08MH024,3,24-09-1968,79,
08MH024,3,25-09-1968,52,S
08MH024,3,26-09-1968,51,S
08MH024,3,27-09-1968,62,S
08MH024,3,28-09-1968,64,
08MH024,3,29-09-1968,62,
08MH024,3,30-09-1968,61,S
08MH024,3,1968-01-10,56,S
08MH024,3,1968-02-10,53,
08MH024,3,1968-03-10,48,S
08MH024,3,1968-04-10,44,S
08MH024,3,1968-05-10,39,
08MH024,3,1968-06-10,38,
08MH024,3,1968-07-10,35,S
08MH024,3,1968-08-10,31,
08MH024,3,1968-09-10,31,
08MH024,3,1968-10-10,34,S
08MH024,3,1968-11-10,35,
08MH024,3,1968-12-10,40,
08MH024,3,13-10-1968,35,
08MH024,3,14-10-1968,30,
08MH024,3,15-10-1968,31,S
08MH024,3,16-10-1968,30,S
08MH024,3,17-10-1968,28,
08MH024,3,18-10-1968,26,S
08MH024,3,19-10-1968,27,
08MH024,3,20-10-1968,28,
08MH024,3,21-10-1968,27,S
08MH024,3,22-10-1968,29,
08MH024,3,23-10-1968,31,
08MH024,3,24-10-1968,33,S
08MH024,3,25-10-1968,32,S
08MH024,3,26-10-1968,29,
08MH024,3,27-10-1968,28,
08MH024,3,28-10-1968,27,S
08MH024,3,29-10-1968,35,
08MH024,3,30-10-1968,44,S
08MH024,3,31-10-1968,46,
08MH024,3,1968-01-11,55,
08MH024,3,1968-02-11,132,
08MH024,3,1968-03-11,151,S
08MH024,3,1968-04-11,115,
08MH024,3,1968-05-11,89,
08MH024,3,1968-06-11,90,
08MH024,3,1968-07-11,85,S
08MH024,3,1968-08-11,43,S
08MH024,3,1968-09-11,38,S
08MH024,3,1968-10-11,34,
08MH024,3,1968-11-11,28,S
08MH024,3,1968-12-11,32,
08MH024,3,13-11-1968,32,S
08MH024,3,14-11-1968,31,S
08MH024,3,15-11-1968,29,
08MH024,3,16-11-1968,21,S
08MH024,3,17-11-1968,15,
08MH024,3,18-11-1968,11,
08MH024,3,19-11-1968,12,
08MH024,3,20-11-1968,16,S
08MH024,3,21-11-1968,20,
08MH024,3,22-11-1968,27,S
08MH024,3,23-11-1968,40,S
08MH024,3,24-11-1968,27,
08MH024,3,25-11-1968,18,S
08MH024,3,26-11-1968,19,S
08MH024,3,27-11-1968,23,
08MH024,3,28-11-1968,23,
08MH024,3,29-11-1968,19,S
08MH024,3,30-11-1968,16,
08MH024,3,1968-01-12,14,S
08MH024,3,1968-02-12,13,
08MH024,3,1968-03-12,44,
08MH024,3,1968-04-12,40,
08MH024,3,1968-05-12,19,S
08MH024,3,1968-06-12,15,S
08MH024,3,1968-07-12,13,
08MH024,3,1968-08-12,14,S
08MH024,3,1968-09-12,16,
08MH024,3,1968-10-12,17,S
08MH024,3,1968-11-12,18,S
08MH024,3,1968-12-12,21,
08MH024,3,13-12-1968,21,S
08MH024,3,14-12-1968,19,
08MH024,3,15-12-1968,13,
08MH024,3,16-12-1968,12,
08MH024,3,17-12-1968,13,
08MH024,3,18-12-1968,14,S
08MH024,3,19-12-1968,12,
08MH024,3,20-12-1968,12,
08MH024,3,21-12-1968,12,S
08MH024,3,22-12-1968,10,
08MH024,3,23-12-1968,12,
08MH024,3,24-12-1968,17,S
08MH024,3,25-12-1968,21,
08MH024,3,26-12-1968,20,
08MH024,3,27-12-1968,21,S
08MH024,3,28-12-1968,20,
08MH024,3,29-12-1968,19,
08MH024,3,30-12-1968,19,
08MH024,3,31-12-1968,19,
08MH024,3,1969-01-01,19,
08MH024,3,1969-02-01,19,
08MH024,3,1969-03-01,20,
08MH024,3,1969-04-01,59,
08MH024,3,1969-05-01,106,
08MH024,3,1969-06-01,86,S
08MH024,3,1969-07-01,38,
08MH024,3,1969-08-01,32,
08MH024,3,1969-09-01,31,S
08MH024,3,1969-10-01,27,
08MH024,3,1969-11-01,21,
08MH024,3,1969-12-01,19,
08MH024,3,13-01-1969,15,
08MH024,3,14-01-1969,15,
08MH024,3,15-01-1969,15,S
08MH024,3,16-01-1969,15,
08MH024,3,17-01-1969,15,
08MH024,3,18-01-1969,15,
08MH024,3,19-01-1969,14,
08MH024,3,20-01-1969,13,
08MH024,3,21-01-1969,12,
08MH024,3,22-01-1969,11,
08MH024,3,23-01-1969,9,
08MH024,3,24-01-1969,8,
08MH024,3,25-01-1969,8,S
08MH024,3,26-01-1969,7,
08MH024,3,27-01-1969,7,
08MH024,3,28-01-1969,8,
08MH024,3,29-01-1969,9,
08MH024,3,30-01-1969,10,
08MH024,3,31-01-1969,11,
08MH024,3,1969-01-02,11,
08MH024,3,1969-02-02,13,
08MH024,3,1969-03-02,16,
08MH024,3,1969-04-02,18,
08MH024,3,1969-05-02,18,
08MH024,3,1969-06-02,18,
08MH024,3,1969-07-02,21,
08MH024,3,1969-08-02,28,
08MH024,3,1969-09-02,35,
08MH024,3,1969-10-02,31,
08MH024,3,1969-11-02,31,
08MH024,3,1969-12-02,27,
08MH024,3,13-02-1969,22,
08MH024,3,14-02-1969,22,
08MH024,3,15-02-1969,26,
08MH024,3,16-02-1969,31,
08MH024,3,17-02-1969,35,
08MH024,3,18-02-1969,37,
08MH024,3,19-02-1969,35,S
08MH024,3,20-02-1969,17,S
08MH024,3,21-02-1969,11,
08MH024,3,22-02-1969,17,S
08MH024,3,23-02-1969,18,
08MH024,3,24-02-1969,15,S
08MH024,3,25-02-1969,13,S
08MH024,3,26-02-1969,14,
08MH024,3,27-02-1969,16,S
08MH024,3,28-02-1969,17,
08MH024,3,1969-01-03,17,
08MH024,3,1969-02-03,17,
08MH024,3,1969-03-03,14,S
08MH024,3,1969-04-03,13,S
08MH024,3,1969-05-03,14,
08MH024,3,1969-06-03,14,
08MH024,3,1969-07-03,16,S
08MH024,3,1969-08-03,15,
08MH024,3,1969-09-03,15,S
08MH024,3,1969-10-03,14,
08MH024,3,1969-11-03,13,
08MH024,3,1969-12-03,12,S
08MH024,3,13-03-1969,11,
08MH024,3,14-03-1969,11,
08MH024,3,15-03-1969,11,S
08MH024,3,16-03-1969,13,
08MH024,3,17-03-1969,15,
08MH024,3,18-03-1969,19,S
08MH024,3,19-03-1969,22,S
08MH024,3,20-03-1969,21,
08MH024,3,21-03-1969,20,
08MH024,3,22-03-1969,18,
08MH024,3,23-03-1969,17,S
08MH024,3,24-03-1969,16,
08MH024,3,25-03-1969,16,S
08MH024,3,26-03-1969,15,
08MH024,3,27-03-1969,15,
08MH024,3,28-03-1969,15,S
08MH024,3,29-03-1969,16,
08MH024,3,30-03-1969,18,
08MH024,3,31-03-1969,19,S
08MH024,3,1969-01-04,22,
08MH024,3,1969-02-04,25,
08MH024,3,1969-03-04,28,S
08MH024,3,1969-04-04,30,S
08MH024,3,1969-05-04,30,
08MH024,3,1969-06-04,29,
08MH024,3,1969-07-04,31,
08MH024,3,1969-08-04,63,S
08MH024,3,1969-09-04,91,S
08MH024,3,1969-10-04,126,
08MH024,3,1969-11-04,265,S
08MH024,3,1969-12-04,349,
08MH024,3,13-04-1969,290,
08MH024,3,14-04-1969,242,S
08MH024,3,15-04-1969,324,S
08MH024,3,16-04-1969,435,
08MH024,3,17-04-1969,537,S
08MH024,3,18-04-1969,537,
08MH024,3,19-04-1969,482,
08MH024,3,20-04-1969,390,
08MH024,3,21-04-1969,290,
08MH024,3,22-04-1969,211,
08MH024,3,23-04-1969,158,S
08MH024,3,24-04-1969,145,
08MH024,3,25-04-1969,136,S
08MH024,3,26-04-1969,128,
08MH024,3,27-04-1969,143,
08MH024,3,28-04-1969,173,S
08MH024,3,29-04-1969,148,
08MH024,3,30-04-1969,124,S
08MH024,3,1969-01-05,115,S
08MH024,3,1969-02-05,149,S
08MH024,3,1969-03-05,179,S
08MH024,3,1969-04-05,180,S
08MH024,3,1969-05-05,179,S
08MH024,3,1969-06-05,178,S
08MH024,3,1969-07-05,176,S
08MH024,3,1969-08-05,183,S
08MH024,3,1969-09-05,188,S
08MH024,3,1969-10-05,211,S
08MH024,3,1969-11-05,227,S
08MH024,3,1969-12-05,256,S
08MH024,3,13-05-1969,273,S
08MH024,3,14-05-1969,326,S
08MH024,3,15-05-1969,340,S
08MH024,3,16-05-1969,329,S
08MH024,3,17-05-1969,332,S
08MH024,3,18-05-1969,252,S
08MH024,3,19-05-1969,207,S
08MH024,3,20-05-1969,196,S
08MH024,3,21-05-1969,176,S
08MH024,3,22-05-1969,159,S
08MH024,3,23-05-1969,160,S
08MH024,3,24-05-1969,168,S
08MH024,3,25-05-1969,196,S
08MH024,3,26-05-1969,239,S
08MH024,3,27-05-1969,237,S
08MH024,3,28-05-1969,287,S
08MH024,3,29-05-1969,392,S
08MH024,3,30-05-1969,356,S
08MH024,3,31-05-1969,254,S
08MH024,3,1969-01-06,221,S
08MH024,3,1969-02-06,177,S
08MH024,3,1969-03-06,184,S
08MH024,3,1969-04-06,227,S
08MH024,3,1969-05-06,208,S
08MH024,3,1969-06-06,246,S
08MH024,3,1969-07-06,296,S
08MH024,3,1969-08-06,319,S
08MH024,3,1969-09-06,326,S
08MH024,3,1969-10-06,317,S
08MH024,3,1969-11-06,269,S
08MH024,3,1969-12-06,298,S
08MH024,3,13-06-1969,309,S
08MH024,3,14-06-1969,299,S
08MH024,3,15-06-1969,256,S
08MH024,3,16-06-1969,241,S
08MH024,3,17-06-1969,228,S
08MH024,3,18-06-1969,202,S
08MH024,3,19-06-1969,193,S
08MH024,3,20-06-1969,134,S
08MH024,3,21-06-1969,145,S
08MH024,3,22-06-1969,181,S
08MH024,3,23-06-1969,167,S
08MH024,3,24-06-1969,143,S
08MH024,3,25-06-1969,127,S
08MH024,3,26-06-1969,134,S
08MH024,3,27-06-1969,131,S
08MH024,3,28-06-1969,117,S
08MH024,3,29-06-1969,129,S
08MH024,3,30-06-1969,138,S
08MH024,3,1969-01-07,135,S
08MH024,3,1969-02-07,129,S
08MH024,3,1969-03-07,120,S
08MH024,3,1969-04-07,139,S
08MH024,3,1969-05-07,146,S
08MH024,3,1969-06-07,116,S
08MH024,3,1969-07-07,153,S
08MH024,3,1969-08-07,149,S
08MH024,3,1969-09-07,107,S
08MH024,3,1969-10-07,110,S
08MH024,3,1969-11-07,99,S
08MH024,3,1969-12-07,85,S
08MH024,3,13-07-1969,96,S
08MH024,3,14-07-1969,108,S
08MH024,3,15-07-1969,104,S
08MH024,3,16-07-1969,93,S
08MH024,3,17-07-1969,95,S
08MH024,3,18-07-1969,99,S
08MH024,3,19-07-1969,98,S
08MH024,3,20-07-1969,87,S
08MH024,3,21-07-1969,79,S
08MH024,3,22-07-1969,74,S
08MH024,3,23-07-1969,63,S
08MH024,3,24-07-1969,57,S
08MH024,3,25-07-1969,59,S
08MH024,3,26-07-1969,63,S
08MH024,3,27-07-1969,67,S
08MH024,3,28-07-1969,47,S
08MH024,3,29-07-1969,43,S
08MH024,3,30-07-1969,50,S
08MH024,3,31-07-1969,49,S
08MH024,3,1969-01-08,43,S
08MH024,3,1969-02-08,39,
08MH024,3,1969-03-08,40,
08MH024,3,1969-04-08,45,
08MH024,3,1969-05-08,55,S
08MH024,3,1969-06-08,49,S
08MH024,3,1969-07-08,46,S
08MH024,3,1969-08-08,43,S
08MH024,3,1969-09-08,40,
08MH024,3,1969-10-08,42,
08MH024,3,1969-11-08,46,
08MH024,3,1969-12-08,58,S
08MH024,3,13-08-1969,105,S
08MH024,3,14-08-1969,113,S
08MH024,3,15-08-1969,149,S
08MH024,3,16-08-1969,195,
08MH024,3,17-08-1969,173,
08MH024,3,18-08-1969,135,S
08MH024,3,19-08-1969,89,S
08MH024,3,20-08-1969,60,
08MH024,3,21-08-1969,78,S
08MH024,3,22-08-1969,94,
08MH024,3,23-08-1969,97,S
08MH024,3,24-08-1969,92,
08MH024,3,25-08-1969,83,
08MH024,3,26-08-1969,76,S
08MH024,3,27-08-1969,67,S
08MH024,3,28-08-1969,64,
08MH024,3,29-08-1969,59,
08MH024,3,30-08-1969,57,S
08MH024,3,31-08-1969,56,
08MH024,3,1969-01-09,56,
08MH024,3,1969-02-09,57,S
08MH024,3,1969-03-09,57,
08MH024,3,1969-04-09,58,
08MH024,3,1969-05-09,59,S
08MH024,3,1969-06-09,60,
08MH024,3,1969-07-09,64,
08MH024,3,1969-08-09,68,
08MH024,3,1969-09-09,65,
08MH024,3,1969-10-09,57,
08MH024,3,1969-11-09,51,
08MH024,3,1969-12-09,45,S
08MH024,3,13-09-1969,41,S
08MH024,3,14-09-1969,37,
08MH024,3,15-09-1969,36,
08MH024,3,16-09-1969,48,
08MH024,3,17-09-1969,85,S
08MH024,3,18-09-1969,118,
08MH024,3,19-09-1969,110,
08MH024,3,20-09-1969,79,S
08MH024,3,21-09-1969,48,
08MH024,3,22-09-1969,49,S
08MH024,3,23-09-1969,59,S
08MH024,3,24-09-1969,67,
08MH024,3,25-09-1969,61,S
08MH024,3,26-09-1969,52,
08MH024,3,27-09-1969,47,S
